Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score
11/15/21 8:48,11/15/21 9:00,208.87.236.201,45,746,0,11/22/21 9:00,R_1puknkYFTapZQfl,,,EN,0.899999976,187,1,2,3,3,,,,,,,,,,,,,,,,,,
11/15/21 9:04,11/15/21 9:05,216.114.250.38,3,23,0,11/22/21 9:05,R_AFOi02d4GkLMRBT,,,EN,0.800000012,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 10:12,11/15/21 10:14,23.118.91.156,14,138,0,11/22/21 10:14,R_3I6MLi3u3bvMxr6,,,EN,,187,1,4,,,,,,,,,,,,,,,,,,,,
11/15/21 10:37,11/15/21 10:38,163.123.172.73,45,82,0,11/22/21 10:38,R_2ay6ISGwpCTm1u2,,,EN,0.899999976,187,1,1,,,3,2,,,,,,,,,,,,,,,,
11/15/21 10:44,11/15/21 10:47,71.167.225.226,45,160,0,11/22/21 10:47,R_2P85m9lFkasQcVr,,,EN,1,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/15/21 11:23,11/15/21 11:24,155.201.38.7,24,67,0,11/22/21 11:24,R_9WQdyNXLyZPqEp3,,,EN,0.899999976,187,1,2,,,,,,,,,,,,,,,,,,,,
11/15/21 13:12,11/15/21 13:15,89.168.130.37,45,233,0,11/22/21 13:15,R_URx69mqP72efBa9,,,EN,0.899999976,185,1,2,1,3,,,,,,,,,,,,,,,,,,
11/15/21 14:29,11/15/21 14:33,73.162.69.128,45,261,0,11/22/21 14:33,R_2SCCDXkPGQAD7jX,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/15/21 12:34,11/15/21 15:11,68.132.71.207,10,9428,0,11/22/21 15:11,R_3EcY7xZ6NSpG0oi,,,EN,1,187,1,,,,,,,,,,,,,,,,,,,,,
11/15/21 18:03,11/15/21 18:04,209.122.124.205,45,92,0,11/22/21 18:04,R_2CeUr9hX3ZXd9g9,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/15/21 18:15,11/15/21 18:15,108.21.110.163,3,14,0,11/22/21 18:15,R_2veoVM6ZVQnC83f,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 18:35,11/15/21 18:36,73.147.102.166,45,72,0,11/22/21 18:36,R_1IA9ns2wQKacbuS,,,EN,0.899999976,187,1,1,1,1,,,,,,,,,,,,,,,,,,
11/15/21 18:51,11/15/21 18:54,107.5.87.234,45,152,0,11/22/21 18:54,R_2xJzKYg52WZl4dp,,,EN,0.899999976,187,1,2,2,1,,,,,,,,,,,,,,,,,,
11/15/21 19:27,11/15/21 19:33,76.214.65.66,45,368,0,11/22/21 19:33,R_XzIA9e6l5CTHD33,,,EN,0.899999976,187,1,2,1,1,,,,,,,,,,,,,,,,,,
11/15/21 19:29,11/15/21 19:33,47.144.108.41,45,255,0,11/22/21 19:34,R_3JhdE0sBo4Wd40F,,,EN,0.699999988,187,1,1,1,1,,,,,,,,,,,,,,,,,,
11/15/21 19:34,11/15/21 19:41,76.174.197.143,3,415,0,11/22/21 19:41,R_3ehm4Em43cB4C1i,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 20:38,11/15/21 20:41,174.134.39.189,45,148,0,11/22/21 20:41,R_1f30McakS33vgkq,,,EN,0.899999976,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/15/21 20:51,11/15/21 20:52,71.202.72.76,3,41,0,11/22/21 20:52,R_24iWtWUwOPvt7nD,,,EN,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 20:53,11/15/21 20:58,71.6.116.122,3,246,0,11/22/21 20:58,R_2Ejflhrwdv9PySy,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 21:19,11/15/21 21:19,98.207.142.153,3,5,0,11/22/21 21:19,R_3fkt5XsbZTOoRMo,,,EN,0.699999988,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 21:38,11/15/21 21:39,68.227.254.192,3,24,0,11/22/21 21:39,R_UlmVKn5THtQ4dix,,,EN,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 22:03,11/15/21 22:12,72.219.74.118,79,547,0,11/22/21 22:12,R_3fpohDJPSEMsHQC,,,EN,0.699999988,4,1,2,,,3,1,,,,,,,,,,,,,,,,
11/15/21 22:05,11/15/21 22:13,75.82.50.88,45,486,0,11/22/21 22:13,R_3PRcu95RQkD1dXv,,,EN,0.899999976,8,1,2,2,2,,,,,,,,,,,,,,,,,,
11/15/21 22:17,11/15/21 22:18,47.184.167.95,45,83,0,11/22/21 22:18,R_25SCEDoO4GSVXHl,,,EN,0.699999988,187,1,1,2,2,,,,,,,,,,,,,,,,,,
11/15/21 22:05,11/15/21 22:23,73.166.65.63,3,1064,0,11/22/21 22:23,R_3oGToI43dQeLLqA,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/16/21 0:21,11/16/21 0:32,68.227.5.83,45,677,0,11/23/21 0:32,R_2QYQqpMAyDJZcLS,,,EN,0.899999976,187,1,1,,,3,3,,,,,,,,,,,,,,,,
11/16/21 1:24,11/16/21 1:27,76.170.220.86,45,196,0,11/23/21 1:28,R_2f3fIS3HeYMISMH,,,EN,0.899999976,187,1,1,,,3,1,,,,,,,,,,,,,,,,
11/16/21 8:29,11/16/21 8:31,99.108.69.200,14,115,0,11/23/21 8:31,R_2Pu0XyvWBTiFUZM,,,EN,0.899999976,187,1,1,,,,,,,,,,,,,,,,,,,,
11/16/21 8:35,11/16/21 8:50,184.96.39.232,45,852,0,11/23/21 8:50,R_24tNRJLYXUkodtE,,,EN,0.899999976,187,1,1,,,3,1,,,,,,,,,,,,,,,,
11/16/21 8:36,11/16/21 8:50,206.222.198.55,45,825,0,11/23/21 8:50,R_2dWmzR4wEXshXMC,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/15/21 13:37,11/16/21 10:06,74.71.49.221,24,73752,0,11/23/21 10:07,R_11c5mkKKcUfvBIR,,,EN,1,187,1,1,,,,,,,,,,,,,,,,,,,,
11/23/21 17:52,11/23/21 17:53,73.254.53.228,100,104,1,11/23/21 17:53,R_b26yi676qF8bhvz,47.64619446,-117.2657013,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 18:03,11/16/21 18:06,172.112.146.151,45,211,0,11/23/21 18:06,R_1psUDUvnAPIzCxQ,,,EN,0.899999976,187,1,1,,,3,1,,,,,,,,,,,,,,,,
11/16/21 18:03,11/16/21 18:43,72.199.67.89,45,2378,0,11/23/21 18:43,R_1Q9g631rQBTAK70,,,EN,0.899999976,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/16/21 18:43,11/16/21 18:43,99.7.165.247,3,4,0,11/23/21 18:43,R_1oz2DOh0uieKoZn,,,EN,,,,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:14,11/16/21 19:15,73.20.0.56,3,45,0,11/23/21 19:15,R_3sB4vxYdiEq2AJw,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:42,11/16/21 19:43,98.167.190.105,3,31,0,11/23/21 19:43,R_3CIq1pvLEjH3AX0,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/23/21 19:43,11/23/21 19:48,75.73.152.74,100,288,1,11/23/21 19:48,R_2AF2aEsq7s4fUU1,44.83279419,-93.43959808,EN,0.899999976,187,1,1,,,3,1,2,2,2,4,3,2,3,3,2,3,2,1,2,2,2,1
11/23/21 19:54,11/23/21 19:58,72.192.93.83,100,215,1,11/23/21 19:58,R_1liUhwDBkGMxIb8,36.04319763,-95.80719757,EN,0.899999976,187,1,1,2,3,,,2,2,2,3,3,3,3,3,3,3,2,1,2,3,2,1
11/23/21 20:04,11/23/21 20:06,172.119.154.231,100,156,1,11/23/21 20:06,R_qPzQommAnYlaHHr,34.30769348,-118.4286957,EN,0.800000012,187,1,1,2,3,,,2,2,2,3,3,3,3,2,2,3,2,1,2,3,2,2
11/23/21 20:11,11/23/21 20:13,144.202.93.78,100,166,1,11/23/21 20:13,R_3D0EefqWjByrnNG,47.61439514,-122.344696,EN,0.800000012,187,1,2,2,3,,,2,3,2,2,2,2,1,2,1,4,2,2,2,3,2,5
11/23/21 20:18,11/23/21 20:22,107.126.99.24,100,186,1,11/23/21 20:22,R_1oebx0MFleKyBpE,32.30119324,-90.18340302,EN,1,187,1,1,2,3,,,3,2,1,2,2,2,2,3,3,3,2,1,2,3,2,2
11/23/21 20:26,11/23/21 20:28,73.82.70.95,100,122,1,11/23/21 20:28,R_1rMNdVOzkxGhZIY,33.97329712,-84.22309875,EN,0.899999976,187,1,1,2,3,,,3,1,1,2,2,4,3,4,2,3,2,2,2,3,2,3
11/23/21 20:33,11/23/21 20:35,172.116.233.96,100,143,1,11/23/21 20:35,R_O9jGnWpQCXIJkf7,33.87890625,-117.5353012,EN,0.800000012,187,1,1,,,3,1,4,3,3,1,3,1,3,4,3,4,2,2,2,3,2,4
11/23/21 20:40,11/23/21 20:42,47.187.202.81,100,125,1,11/23/21 20:42,R_25KMdWXIk0QvB14,33.0809021,-96.72409821,EN,0.899999976,187,1,1,,,3,1,3,2,3,4,1,3,2,2,3,4,2,1,2,3,2,2
11/23/21 20:47,11/23/21 20:49,173.238.86.7,100,130,1,11/23/21 20:49,R_9QzksvFEngSXbJn,43.05220032,-79.10469818,EN,0.899999976,187,1,1,,,3,1,4,1,3,4,2,2,3,2,4,1,2,2,3,3,2,5
11/23/21 20:54,11/23/21 20:56,73.254.53.228,100,153,1,11/23/21 20:56,R_22yNr6Qiza8jxST,47.64619446,-117.2657013,EN,0.899999976,187,1,1,,,3,1,3,4,1,2,4,4,3,1,2,3,2,1,2,3,2,2
11/16/21 23:08,11/16/21 23:08,155.186.116.128,3,25,0,11/23/21 23:08,R_2fAT4fkFiPJN7A7,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/24/21 0:05,11/24/21 0:17,104.9.125.97,100,711,1,11/24/21 0:17,R_2zZxZwb0ZAnGdDk,37.40429688,-122.0747986,EN,1,,1,4,,,3,2,1,2,2,3,2,1,1,2,1,2,2,1,4,4,1,5
11/24/21 2:17,11/24/21 2:20,173.255.208.147,100,145,1,11/24/21 2:20,R_24nHuGI5ygKeuiJ,37.5625,-122.0003967,EN,0.800000012,187,1,1,2,3,,,3,2,3,3,2,2,3,4,2,3,2,1,2,3,2,3
11/24/21 8:17,11/24/21 8:33,45.48.50.3,100,947,1,11/24/21 8:33,R_1M0xnazbsVMSPu3,34.07620239,-118.3029022,EN,1,,1,3,1,3,,,1,1,4,,2,1,2,2,2,1,1,1,4,4,1,5
11/17/21 9:09,11/17/21 9:10,24.38.223.34,45,51,0,11/24/21 9:10,R_1Ckb4i4qEAZni1h,,,EN,0.899999976,,1,1,,,3,2,,,,,,,,,,,,,,,,
11/22/21 7:29,11/22/21 7:44,23.126.38.104,38,892,0,11/24/21 16:50,R_2EsjFkj7E1al2M5,,,EN,0.899999976,187,1,3,,,,,,,,,,,,,,,,,,,,
11/22/21 8:01,11/22/21 8:14,24.116.150.14,10,773,0,11/24/21 16:50,R_uaXpRPGvD3mDSvf,,,EN,0.800000012,,1,,,,,,,,,,,,,,,,,,,,,
11/18/21 17:28,11/18/21 17:29,68.96.136.37,45,85,0,11/24/21 16:50,R_2v8p86YTrYVQVJw,,,EN,0.899999976,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/18/21 15:40,11/18/21 15:40,97.126.98.253,3,5,0,11/24/21 16:50,R_RE7YexvMPFLP0ad,,,EN,0.899999976,,,,,,,,,,,,,,,,,,,,,,,
11/19/21 6:45,11/19/21 6:56,73.90.171.11,45,659,0,11/24/21 16:50,R_2cdQfzvdMpZhLQX,,,EN,0.899999976,187,1,2,2,3,,,,,,,,,,,,,,,,,,
11/22/21 3:56,11/22/21 4:09,67.198.17.56,45,804,0,11/24/21 16:50,R_1drSvGHTHjPonBp,,,EN,0.899999976,187,1,2,2,2,,,,,,,,,,,,,,,,,,
11/18/21 18:11,11/18/21 18:22,137.83.113.198,45,656,0,11/24/21 16:50,R_2wvlOI5uDUx1hgh,,,EN,1,187,1,1,,,3,1,,,,,,,,,,,,,,,,
11/19/21 4:46,11/19/21 5:04,76.105.116.100,45,1086,0,11/24/21 16:50,R_1H027dBXdJukRgz,,,EN,0.899999976,187,1,3,,,3,3,,,,,,,,,,,,,,,,
11/22/21 3:54,11/22/21 4:16,24.20.96.43,45,1335,0,11/24/21 16:50,R_1pR00hd8pOnegaM,,,EN,0.899999976,187,1,3,2,1,,,,,,,,,,,,,,,,,,
11/19/21 22:19,11/19/21 22:27,117.247.236.111,45,516,0,11/24/21 16:50,R_3Rdr2ie26GZEAZG,,,EN,1,78,1,1,,,3,3,,,,,,,,,,,,,,,,
11/22/21 4:25,11/22/21 4:36,68.97.250.8,10,660,0,11/24/21 16:50,R_1nTjKfrhvgPWLcB,,,EN,1,,1,,,,,,,,,,,,,,,,,,,,,
11/19/21 3:30,11/19/21 3:31,103.199.182.56,3,40,0,11/24/21 16:50,R_1GIgsYJc1yNBHiS,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/18/21 21:05,11/18/21 21:06,172.8.173.60,10,34,0,11/24/21 16:50,R_0V2zrLH8XS70W4x,,,EN,0.800000012,187,1,,,,,,,,,,,,,,,,,,,,,
11/18/21 22:05,11/18/21 22:05,69.222.133.232,3,6,0,11/24/21 16:50,R_3hFtdcFDSIceqYZ,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/18/21 16:50,11/18/21 16:52,76.103.73.254,45,96,0,11/24/21 16:50,R_2A0G2PrUjwtR2Wy,,,EN,0.899999976,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/19/21 14:13,11/19/21 14:27,97.119.1.62,45,847,0,11/24/21 16:50,R_1rweB1OTvRJgC2a,,,EN,1,,1,1,2,3,,,,,,,,,,,,,,,,,,
11/21/21 17:24,11/21/21 17:45,73.116.168.240,79,1274,0,11/24/21 16:50,R_3mkOrJenvJKGNd4,,,EN,0.899999976,187,1,1,2,3,,,3,3,2,3,3,3,2,3,3,2,,,,,,1
11/22/21 23:33,11/22/21 23:34,76.102.45.66,38,55,0,11/24/21 16:50,R_3iWQ4RgLz9TfpKY,,,EN,0.899999976,187,1,3,,,,,,,,,,,,,,,,,,,,
